epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,60.9298,0.54178,0.32669,0.82907,0.99814,1,0.995,0.84713,0.59795,0.31878,0.80733,0.000330233,0.000330233,0.000330233
83,61.6695,0.55745,0.32967,0.84135,0.998,1,0.995,0.83879,0.62039,0.32475,0.81054,0.000313729,0.000313729,0.000313729
84,62.4026,0.53661,0.32409,0.82685,0.99788,1,0.995,0.84311,0.62714,0.3193,0.81126,0.000297226,0.000297226,0.000297226
85,63.1106,0.54313,0.31732,0.8339,0.99786,1,0.995,0.83985,0.60845,0.31257,0.80781,0.000280723,0.000280723,0.000280723
86,63.8131,0.51834,0.3116,0.82463,0.99787,1,0.995,0.83656,0.61329,0.31217,0.80836,0.00026422,0.00026422,0.00026422
87,64.6365,0.52609,0.32007,0.82911,0.99795,1,0.995,0.83885,0.60077,0.31414,0.80519,0.000247716,0.000247716,0.000247716
88,65.3667,0.53825,0.31979,0.82509,0.99815,1,0.995,0.84358,0.59759,0.30613,0.80375,0.000231213,0.000231213,0.000231213
89,66.0598,0.53095,0.31214,0.82157,0.99832,1,0.995,0.83936,0.59821,0.30671,0.80376,0.00021471,0.00021471,0.00021471
90,66.8398,0.53835,0.3181,0.82108,0.99825,1,0.995,0.83989,0.59984,0.30535,0.80349,0.000198206,0.000198206,0.000198206
91,68.0771,0.50233,0.30813,0.81559,0.99842,1,0.995,0.84564,0.60546,0.30666,0.80486,0.000181703,0.000181703,0.000181703
92,68.8542,0.51667,0.30784,0.81754,0.99858,1,0.995,0.83813,0.61213,0.31148,0.8069,0.0001652,0.0001652,0.0001652
93,69.6096,0.54128,0.30932,0.83506,0.99852,1,0.995,0.84465,0.60968,0.30978,0.80599,0.000148696,0.000148696,0.000148696
